    0.1000000000E-01    0.4160373718+211   -0.2071751599+212    0.1031675454+213     324.0435975        -4.979724754        0.4160373718+211
    0.1942069741         4825692.914        -21556556.31         97271227.24         329.3693336        -4.467038556         4825692.914    
    0.1952080990         4289039.908        -19135965.68         86276404.87         329.5032533        -4.461596555         4289039.908    
    0.1962092238         3817205.243        -17009535.32         76623935.88         329.6421362        -4.456018013         3817205.243    
    0.1972103487         3401796.194        -15139006.38         68138609.06         329.7861469        -4.450297878         3401796.194    
    0.1982114736         3035574.945        -13491403.19         60669478.00         329.9354540        -4.444430934         3035574.945    
    0.1992125984         2712290.783        -12038263.40         54086316.73         330.0902296        -4.438411792         2712290.783    
    0.2002137233         2426537.900        -10754985.94         48276618.81         330.2506496        -4.432234890         2426537.900    
    0.2012148481         2173634.719        -9620277.920         43143052.73         330.4168930        -4.425894488         2173634.719    
    0.2022159730         1949521.342        -8615684.720         38601301.17         330.5891418        -4.419384664         1949521.342    
    0.2032170979         1750672.260        -7725190.284         34578223.36         330.7675808        -4.412699315         1750672.260    
    0.2042182227         1574021.960        -6934876.553         31010290.20         330.9523972        -4.405832149         1574021.960    
    0.2052193476         1416901.415        -6232632.915         27842249.56         331.1437801        -4.398776688         1416901.415    
    0.2062204724         1276983.818        -5607907.974         25025986.51         331.3419204        -4.391526262         1276983.818    
    0.2072215973         1152238.117        -5051497.183         22519548.59         331.5470099        -4.384074011         1152238.117    
    0.2082227222         1040889.203        -4555360.917         20286311.05         331.7592413        -4.376412881         1040889.203    
    0.2092238470         941383.7397        -4112468.403         18294261.11         331.9788074        -4.368535625         941383.7397    
    0.2102249719         852360.7951        -3716663.676         16515383.39         332.2059002        -4.360434804         852360.7951    
    0.2112260967         772626.5770        -3362550.280         14925131.51         332.4407111        -4.352102788         772626.5770    
    0.2122272216         701132.6620        -3045391.981         13501973.31         332.6834292        -4.343531754         701132.6620    
    0.2132283465         636957.2145        -2761027.159         12226998.80         332.9342413        -4.334713693         636957.2145    
    0.2142294713         579288.7659        -2505794.894         11083581.85         333.1933307        -4.325640409         579288.7659    
    0.2152305962         527412.1855        -2276471.076         10057087.83         333.4608766        -4.316303527         527412.1855    
    0.2162317210         480696.5338        -2070213.114         9134620.771         333.7370530        -4.306694492         480696.5338    
    0.2172328459         438584.5318        -1884512.025         8304804.319         334.0220276        -4.296804579         438584.5318    
    0.2182339708         400583.4217        -1717150.870         7557591.773         334.3159611        -4.286624900         400583.4217    
    0.2192350956         366257.0242        -1566168.659         6884101.207         334.6190058        -4.276146409         366257.0242    
    0.2202362205         335218.8301        -1429828.959         6276472.142         334.9313048        -4.265359910         335218.8301    
    0.2212373453         307125.9817        -1306592.573         5727740.831         335.2529902        -4.254256074         307125.9817    
    0.2222384702         281674.0264        -1195093.725         5231731.618         335.5841826        -4.242825441         281674.0264    
    0.2232395951         258592.3363        -1094119.287         4782962.195         335.9249889        -4.231058439         258592.3363    
    0.2242407199         237640.1058        -1002590.630         4376560.882         336.2755019        -4.218945396         237640.1058    
    0.2252418448         218602.8498        -919547.7625         4008194.339         336.6357980        -4.206476554         218602.8498    
    0.2262429696         201289.3380        -844135.4400         3674004.310         337.0059362        -4.193642089         201289.3380    
    0.2272440945         185528.9061        -775590.9989         3370552.231         337.3859567        -4.180432124         185528.9061    
    0.2282452193         171169.0966        -713233.6830         3094770.659         337.7758790        -4.166836756         171169.0966    
    0.2292463442         158073.5865        -656455.2727         2843920.649         338.1757005        -4.152846071         158073.5865    
    0.2302474691         146120.3648        -604711.8484         2615554.302         338.5853952        -4.138450169         146120.3648    
    0.2312485939         135200.1276        -557516.5444         2407481.835         339.0049117        -4.123639189         135200.1276    
    0.2322497188         125214.8646        -514433.1675         2217742.594         339.4341721        -4.108403336         125214.8646    
    0.2332508436         116076.6123        -475070.5708         2044579.506         339.8730698        -4.092732906         116076.6123    
    0.2342519685         107706.3528        -439077.6906         1886416.552         340.3214686        -4.076618316         107706.3528    
    0.2352530934         100033.0410        -406139.1615         1741838.881         340.7792011        -4.060050135         100033.0410    
    0.2362542182         92992.74378        -375971.4408         1609575.228         341.2460668        -4.043019117         92992.74378    
    0.2372553431         86527.87835        -348319.3789         1488482.378         341.7218315        -4.025516233         86527.87835    
    0.2382564679         80586.53662        -322953.1811         1377531.396         342.2062252        -4.007532705         80586.53662    
    0.2392575928         75121.88629        -299665.7152         1275795.439         342.6989416        -3.989060046         75121.88629    
    0.2402587177         70091.63902        -278270.1216         1182438.940         343.1996366        -3.970090092         70091.63902    
    0.2412598425         65457.57781        -258597.6916         1096708.006         343.7079277        -3.950615043         65457.57781    
    0.2422609674         61185.13667        -240495.9810         1017921.891         344.2233930        -3.930627504         61185.13667    
    0.2432620922         57243.02640        -223827.1322         945465.4138         344.7455706        -3.910120520         57243.02640    
    0.2442632171         53602.90123        -208466.3795         878782.2044         345.2739583        -3.889087619         53602.90123    
    0.2452643420         50239.06151        -194300.7184         817368.6949         345.8080133        -3.867522851         50239.06151    
    0.2462654668         47128.18834        -181227.7173         760768.7587         346.3471522        -3.845420833         47128.18834    
    0.2472665917         44249.10666        -169154.4576         708568.9294         346.8907514        -3.822776783         44249.10666    
    0.2482677165         41582.57327        -157996.5867         660394.1301         347.4381473        -3.799586565         41582.57327    
    0.2492688414         39111.08735        -147677.4711         615903.8584         347.9886372        -3.775846726         39111.08735    
